Participant,Start,End,Duration,Sentiment,Decision,Private,Survival Item,Sentence
15.Orange.52,07:55.5,07:57.3,00:01.8,,Proposal,Private,UNK/NA,"""Um, I had food for my number three."""
15.Orange.53,07:57.6,07:58.9,00:01.3,Positive,,,,"""$"""
15.Yellow.61,07:58.2,07:58.7,00:00.5,,,,,"""Yeah."""
15.Orange.54,07:59.0,08:00.8,00:01.8,,,,,"""But I guess th-we're travelling."""
15.Yellow.62,07:59.3,08:03.3,00:04.0,,Disagreement,,"Chocolate Bar, Shortening","""But I mean a ch-a chocolate bar with a can of shortening like."""
15.Orange.55,08:02.0,08:03.5,00:01.5,Positive,,,,"""$"""
15.Purple.103,08:02.0,08:02.9,00:00.9,,,,,"""Yeah."""
15.Purple.104,08:02.9,08:03.8,00:01.0,,,,,"""I don't know."""
15.Yellow.63,08:03.8,08:05.7,00:01.9,,Disagreement,,Shortening,"""Shortening is basically just like --"""
15.Purple.105,08:05.7,08:06.2,00:00.5,,,,Shortening,"""Lard."""
15.Orange.56,08:06.3,08:07.0,00:00.6,,,,,"""Yeah."""
15.Purple.106,08:06.4,08:07.2,00:00.8,,,,,"""But, I don't know."""
15.Yellow.64,08:06.4,08:07.4,00:01.0,,,,,"""Yeah, so."""
15.Orange.57,08:07.2,08:09.4,00:02.2,Negative,Disagreement,,Shortening,"""It's probably going to weigh you down if you're travelling."""
15.Purple.107,08:07.3,08:09.2,00:01.9,,,,,"""Useful [unclear]."""
15.Blue.80,08:09.9,08:12.7,00:02.8,,,,Shortening,"""Um, it takes longer to burn through fat, so."""
15.Purple.108,08:12.7,08:14.4,00:01.7,,,,,"""Yeah, you're you're, yeah yeah. """
15.Yellow.65,08:12.9,08:13.5,00:00.6,,,,,"""I guess."""
15.Blue.81,08:13.9,08:16.9,00:03.0,Positive,,,,"""$ [unclear]."""
15.Purple.109,08:14.7,08:15.6,00:00.9,,,,,"""No, you're right."""
15.Purple.110,08:15.7,08:16.7,00:01.0,,,,,"""No, yeah you're right."""
15.Yellow.66,08:16.8,08:17.2,00:00.4,,,,,"""Yeah."""
15.Blue.82,08:16.9,08:22.3,00:05.5,Negative,,,"Chocolate Bar, Shortening","""Right cause the carbs are just going to make you want more, whereas as much as the other one tastes bad, it's going to last for longer. """
15.Purple.111,08:17.6,08:18.1,00:00.5,,,,,"""Yeah."""
15.Purple.112,08:19.8,08:20.3,00:00.5,,,,,"""Yeah."""
15.Purple.113,08:22.4,08:22.9,00:00.5,,,,,"""Yeah."""
15.Purple.114,08:23.7,08:24.7,00:01.0,,,,,"""I agree with that."""
15.Blue.83,08:27.4,08:29.5,00:02.0,Positive,,,,"""[unclear] $."""
15.Yellow.67,08:27.4,08:30.3,00:02.9,,,,,"""So, you can go, you can go a few days without food though."""
15.Yellow.68,08:30.3,08:38.5,00:08.2,,,,,"""So I mean I don't think it is going to take realistically eighty miles depending on the terrain, I don't think it's going to take more than a week to get there."""
15.Orange.58,08:30.9,08:31.5,00:00.6,,,,,"""Mhm."""
15.Orange.59,08:34.8,08:35.2,00:00.5,,,,,"""Yeah."""
15.Orange.60,08:37.8,08:38.4,00:00.6,,,,,"""Yeah."""
15.Orange.61,08:38.5,08:40.1,00:01.5,,,,,"""I was just looking."""
15.Orange.62,08:40.1,08:43.9,00:03.9,,,Private,Ski Poles,"""I have, for some reason, I put the two ski poles as my number twelve."""
15.Orange.63,08:43.9,08:46.9,00:03.0,,,,,"""But I thinking we're travelling, that might actually help us like get somewhere quicker."""
15.Purple.115,08:46.9,08:47.5,00:00.5,,,,,"""Mhm."""
15.Blue.84,08:48.2,08:48.6,00:00.4,,,,,"""Mhm."""
15.Purple.116,08:48.8,08:49.3,00:00.5,,,,,"""Yeah."""
15.Yellow.69,08:49.0,08:49.8,00:00.8,,,,,"""Uh."""
15.Blue.85,08:49.1,08:56.6,00:07.5,,,,Rope,"""Or you could even put like rope like depending on what kind of terrain, I have no idea what the terrain is, but that way you can have someone up or down."""
15.Purple.117,08:52.8,08:53.8,00:01.1,,,,,"""That is true."""
15.Purple.118,08:53.9,08:54.4,00:00.5,,,,,"""Yeah."""
15.Orange.64,08:55.9,08:59.6,00:03.6,,,,Ski Poles,"""Cause it's pretty flat landing so I feel like they won't need ski poles like."""
15.Blue.86,08:56.6,08:58.0,00:01.4,,,,,"""[unclear]"""
15.Blue.87,08:58.8,08:59.5,00:00.8,,,,,"""Oh, okay."""
15.Blue.88,08:59.5,09:00.7,00:01.1,,,,,"""Well then [unclear]."""
15.Purple.119,08:59.7,09:00.3,00:00.6,,,,,"""Yeah."""
15.Purple.120,09:00.3,09:03.5,00:03.1,,,,,"""See, I didn't even think about moving at all."""
15.Blue.89,09:02.5,09:03.5,00:01.0,Positive,,,,"""$"""
15.Purple.121,09:03.5,09:05.6,00:02.1,,,,,"""Like [unclear]."""
15.Yellow.70,09:03.5,09:05.4,00:01.9,,,,,"""I feel like we are not going to [unclear]."""
15.Orange.65,09:05.3,09:10.9,00:05.6,,,,,"""Thick snow, like I'm talking like snow up to my height out there so we're going to need something like to get through the snow."""
15.Purple.122,09:05.7,09:07.1,00:01.5,,,,,"""I feel like I'm not --"""
15.Yellow.71,09:09.8,09:12.7,00:02.9,,,,,"""Is there that much snow usually in February still?"""
15.Orange.66,09:12.7,09:13.2,00:00.6,,,,,"""Oh yeah."""
15.Orange.67,09:13.2,09:14.4,00:01.2,Negative,,,,"""Like that's like the worst time."""
15.Purple.123,09:14.4,09:18.9,00:04.5,,,,,"""Well, and also if you think about it too, you don't know how deep the snow is and what's underneath it either."""
15.Orange.68,09:18.9,09:19.3,00:00.4,,,,,"""Yeah."""
15.Purple.124,09:19.0,09:25.4,00:06.5,,,,Ski Poles,"""So, the ski poles might have come in handy by seeing the depth of what's underneath that s --"""
15.Orange.69,09:21.2,09:24.6,00:03.4,Positive,,,,"""That's just my Saskatchewan experience $."""
15.Blue.90,09:22.8,09:30.3,00:07.5,,,,,"""What if... what if since since we're having so much trouble, do we want to work backwards and everyone just say what their last, their bottom two are."""
15.Blue.91,09:30.3,09:31.6,00:01.3,,,,,"""[unclear]"""
15.Purple.125,09:30.7,09:31.8,00:01.1,Positive,,,,"""Yeah that's a good idea."""
15.Yellow.72,09:30.8,09:31.4,00:00.6,,,,,"""Y-y-yeah."""
15.Orange.70,09:30.9,09:33.3,00:02.4,Positive,,,,"""Yeah, that would probably be a lot easier."""
15.Yellow.73,09:32.1,09:36.7,00:04.6,,,Private,"Shortening, Steel Wool","""My-my-my lowest one was the actually the can of shortening and a ball of steel wool."""
15.Blue.92,09:36.7,09:37.4,00:00.7,,,,,"""Okay."""
15.Orange.71,09:37.3,09:41.1,00:03.7,,,,"Pistol, Whiskey","""Mine was the whiskey and the caliber pistol."""
15.Blue.93,09:41.1,09:41.7,00:00.6,,,,,"""Okay."""
15.Purple.126,09:41.8,09:45.0,00:03.2,,,,Ski Poles,"""See, I put the ski poles as last."""
15.Purple.127,09:45.0,09:49.1,00:04.1,Negative,,,,"""But now that I'm thinking of it, cause we're moving, that's not very smart."""
15.Blue.94,09:46.4,09:47.1,00:00.6,,,,,"""Mhm."""
15.Orange.72,09:47.0,09:47.4,00:00.4,,,,,"""Yeah."""
15.Orange.73,09:47.6,09:48.9,00:01.3,Positive,,,,"""$"""
15.Blue.95,09:49.0,09:49.4,00:00.4,,,,,"""Yeah."""
15.Orange.74,09:49.4,09:52.6,00:03.1,Positive,,,,"""I know, I looked at it and I was like why did I put that one as twelve $."""
15.Blue.96,09:51.0,09:57.1,00:06.1,Positive,,,,"""But, to play devil's advocate, if you're in the w-wilderness, could you not just pick up a stick that's there $?"""
15.Purple.128,09:55.3,09:58.4,00:03.1,,,Private,Ski Poles,"""See that's what I -- that's why I put it as number fifteen."""
15.Blue.97,09:57.7,09:58.8,00:01.1,,,,,"""I don't know, yeah."""
15.Purple.129,09:58.4,10:00.4,00:02.0,,,,Ski Poles,"""I was like a ski pole, that's just long and skinny."""
15.Yellow.74,09:58.8,09:59.3,00:00.4,,,,,"""No."""
15.Blue.98,10:00.1,10:05.5,00:05.3,,,,"Rope, Ski Poles","""I was going to say I [unclear] ski poles and the rope last cause I figured --"""
15.Purple.130,10:00.4,10:01.4,00:00.9,,,,,"""Find a stick."""
15.Purple.131,10:01.9,10:03.0,00:01.1,,,,,"""That's what I thought."""
15.Yellow.75,10:04.2,10:06.7,00:02.5,,,,Steel Wool,"""And then what are the uses of the ball of steel wool?"""
15.Purple.132,10:05.0,10:05.8,00:00.8,,,,,"""I put --"""
15.Purple.133,10:06.8,10:07.4,00:00.6,,,,,"""Yeah."""
15.Purple.134,10:07.5,10:08.6,00:01.1,,,,,"""Yeah, I don't know."""
15.Blue.99,10:08.7,10:11.4,00:02.7,Positive,,,,"""Are we doing dishes $?"""
15.Purple.135,10:10.3,10:11.6,00:01.3,,,,,"""That's the thing yeah."""
15.Orange.75,10:10.4,10:12.5,00:02.1,Positive,,,,"""$"""
15.Yellow.76,10:10.5,10:10.9,00:00.4,,,,,"""No."""
15.Purple.136,10:11.6,10:12.9,00:01.3,,,,Steel Wool,"""Like why would you need that?"""
15.Yellow.77,10:11.7,10:14.5,00:02.7,,,,Steel Wool,"""It-it can't be used for tinder really so."""
15.Orange.76,10:14.2,10:16.9,00:02.7,,,,Steel Wool,"""I guess if you're like trying to start a fire I guess."""
15.Purple.137,10:14.5,10:15.6,00:01.1,,,,,"""Yeah."""
15.Orange.77,10:17.1,10:18.0,00:00.9,,,,,"""I don't know."""
15.Orange.78,10:18.0,10:19.0,00:01.0,,,,,"""We could try."""
15.Purple.138,10:18.5,10:24.5,00:06.0,,Proposal,,Ski Poles,"""I personally think ski poles are last because you can find a long skinny stick or anything right?"""
15.Blue.100,10:22.4,10:23.0,00:00.6,,Agreement,,,"""Sure."""
15.Yellow.78,10:23.4,10:23.8,00:00.4,,Agreement,,,"""Sure."""
15.Blue.101,10:23.7,10:24.9,00:01.1,,,,,"""Do we all agree with that?"""
15.Blue.102,10:24.9,10:26.3,00:01.5,,Confirmation,,,"""Okay, let's do that last."""
15.Blue.103,10:26.4,10:28.5,00:02.2,,,,,"""And do we -- what did you --"""
15.Orange.79,10:27.5,10:28.7,00:01.2,,,,,"""Sorry what one was that?"""
15.Blue.104,10:28.7,10:29.9,00:01.2,,,,Ski Poles,"""The ski poles."""
15.Yellow.79,10:29.1,10:29.9,00:00.9,,,,Ski Poles,"""Ski poles."""
15.Purple.139,10:29.8,10:30.6,00:00.8,,,,Ski Poles,"""Ski poles."""
15.Blue.105,10:30.6,10:32.3,00:01.7,,,,,"""What was the other one did you say?"""
15.Yellow.80,10:30.6,10:31.8,00:01.3,,,,,"""Okay, so."""
15.Blue.106,10:32.3,10:33.0,00:00.7,,Proposal,,Steel Wool,"""Ball of wool?"""
15.Yellow.81,10:32.4,10:33.8,00:01.4,,Proposal,,Steel Wool,"""I said ball of steel wool."""
15.Blue.107,10:33.8,10:34.8,00:01.0,,,,,"""Do we agree on that?"""
15.Blue.108,10:34.8,10:35.9,00:01.0,,,,,"""Cause I'm not really -- """
15.Yellow.82,10:35.9,10:36.5,00:00.6,,Agreement,,,"""Yeah."""
15.Yellow.83,10:37.5,10:39.1,00:01.6,Negative,,,,"""Five minutes left, oh dear."""
15.Orange.80,10:39.3,10:39.9,00:00.6,,Agreement,,,"""Okay."""
15.Blue.109,10:39.5,10:40.5,00:01.0,,,,,"""Okay, we gotta."""
15.Orange.81,10:40.5,10:41.8,00:01.3,,,,,"""So, fourteen."""
15.Purple.140,10:40.6,10:41.8,00:01.2,,,,,"""Decision."""
15.Yellow.84,10:41.7,10:47.0,00:05.3,,Proposal,Private,Chocolate Bar,"""Okay, so thirteen I-I did the chocolate bar cause I mean really there is not much for energy."""
15.Yellow.85,10:47.0,10:47.6,00:00.6,,,,,"""It's --"""
15.Orange.82,10:48.7,10:49.9,00:01.2,,Proposal,Private,Newspaper,"""I had newspaper."""
15.Yellow.86,10:48.9,10:49.4,00:00.5,,,,,"""Yeah."""
15.Purple.141,10:50.8,10:58.4,00:07.6,,,Private,Newspaper,"""See, I put it for fire too because if it's snowing, the stuff might be wet and you won't have lots of dry material."""
15.Blue.110,10:51.0,10:52.8,00:01.8,,Disagreement,,Newspaper,"""That's for fire though."""
15.Orange.83,10:51.8,10:52.8,00:01.0,Positive,,,,"""$"""
15.Yellow.87,10:52.3,10:53.8,00:01.5,,,,,"""Yeah fire, yeah."""
15.Blue.111,10:53.9,10:54.4,00:00.5,,,,,"""Yeah."""
15.Orange.84,10:54.8,10:55.7,00:00.9,,,,,"""If you're travelling."""
15.Blue.112,10:58.3,11:00.5,00:02.1,,Proposal,,Compress Kit,"""Okay, what about compress kit?"""
15.Purple.142,10:58.4,10:59.1,00:00.7,,,,,"""So yeah."""
15.Blue.113,11:00.5,11:02.5,00:02.0,,,,Compress Kit,"""Cause like are we really going to get that?"""
15.Purple.143,11:02.3,11:02.9,00:00.5,,,,,"""I --"""
15.Orange.85,11:02.5,11:05.9,00:03.4,Negative,,,,"""It says there was not many injuries except for the death of the pilot, so."""
15.Purple.144,11:05.4,11:05.9,00:00.5,,,,,"""Yeah."""
15.Blue.114,11:05.9,11:09.0,00:03.1,,Proposal,,Compress Kit,"""Do we want to put that near the bottom?"""
15.Purple.145,11:06.7,11:13.1,00:06.5,,Agreement,,"Compress Kit, Shirt/Pants","""I think that would be near the bottom too because if you think about it like -- clothes you know like."""
15.Yellow.88,11:09.7,11:12.5,00:02.9,,Agreement,,Shirt/Pants,"""You can always just use clothes as bandage, yeah."""
15.Blue.115,11:12.5,11:14.6,00:02.2,,Confirmation,,Compress Kit,"""Okay, so let's maybe put that at the bottom $."""
15.Purple.146,11:13.8,11:15.1,00:01.4,,Agreement,,,"""Yeah, I agree with that."""
15.Orange.86,11:16.5,11:17.0,00:00.6,,,,,"""Okay."""
15.Orange.87,11:17.1,11:21.4,00:04.3,,,,,"""Um... so we're at number twelve now."""
15.Yellow.89,11:21.4,11:24.6,00:03.2,,Proposal,Private,Flashlight,"""Twelve, uh, th-I did the flashlight with batteries."""
15.Purple.147,11:24.8,11:27.0,00:02.2,,Proposal,,Air Map,"""Okay, well what about the air map?"""
15.Purple.148,11:27.0,11:28.5,00:01.5,,,,,"""We said that we weren't really using that."""
15.Purple.149,11:28.5,11:29.8,00:01.3,,Proposal,,Air Map,"""So why don't we put that near the bottom?"""
15.Yellow.90,11:28.6,11:29.3,00:00.7,,Agreement,,,"""Yeah."""
15.Blue.116,11:29.5,11:30.9,00:01.3,,Agreement,,Air Map,"""Yeah, that as well."""
15.Yellow.91,11:30.3,11:30.8,00:00.5,,Agreement,,,"""Yeah."""
15.Purple.150,11:31.3,11:32.2,00:00.9,,,,,"""And then."""
15.Purple.151,11:33.7,11:34.6,00:00.9,,Proposal,,Flashlight,"""The flashlight. """
15.Purple.152,11:34.6,11:35.5,00:00.9,,,,,"""Yeah I don't know."""
15.Yellow.92,11:36.1,11:37.1,00:01.0,,,,,"""Uh, I mean."""
15.Purple.153,11:37.0,11:37.6,00:00.6,,,,,"""I mean."""
15.Blue.117,11:37.1,11:38.6,00:01.5,,Agreement,,,"""I mean we can even light something."""
15.Blue.118,11:38.6,11:44.0,00:05.4,,Agreement,,Flashlight,"""If we have like you know like a bundle you know you bundle wood or whatever and you just carry it as a torch versus having the flashlight."""
15.Purple.154,11:43.1,11:45.2,00:02.1,,Agreement,,Flashlight,"""Yeah I think that is useful."""
15.Yellow.93,11:44.1,11:44.7,00:00.6,,Agreement,,,"""Yeah."""
15.Blue.119,11:44.8,11:46.6,00:01.8,,,,,"""And as long as you keep that going."""
15.Yellow.94,11:45.4,11:47.4,00:02.0,,Agreement,,"Shirt/Pants, Whiskey","""Wrap some clothes, use the whiskey."""
15.Purple.155,11:46.6,11:47.5,00:00.9,,Agreement,,,"""Yeah, yeah."""
15.Blue.120,11:47.5,11:48.7,00:01.2,Positive,,,,"""There ya go $."""
15.Purple.156,11:48.8,11:50.2,00:01.4,,,,,"""Um, yeah."""
15.Blue.121,11:49.8,11:53.1,00:03.2,,Agreement,,Flashlight,"""So, um flashlight with batteries near the bottom as well."""
15.Orange.88,11:50.9,11:51.5,00:00.6,,,,,"""So."""
15.Orange.89,11:52.5,11:53.2,00:00.6,,,,,"""Mhm."""
15.Purple.157,11:53.2,11:54.9,00:01.7,,,,Chocolate Bar,"""Did you -- did we already do the chocolate?"""
15.Orange.90,11:55.2,11:56.7,00:01.5,,,,,"""Um, no."""
15.Orange.91,11:56.7,12:00.6,00:03.9,,Proposal,,"Chocolate Bar, Shortening","""Should we do the chocolate bar as the-the chocolate bar and the shortening as ten and --"""
15.Yellow.95,11:57.7,11:58.4,00:00.6,,Agreement,,,"""Sure."""
15.Purple.158,11:58.8,11:59.6,00:00.8,,Disagreement,,,"""I don't know."""
15.Purple.159,11:59.6,12:01.5,00:01.9,,Disagreement,,"Chocolate Bar, Shortening","""I feel like that's not useful at all."""
15.Orange.92,12:01.1,12:01.7,00:00.6,,Confirmation,,,"""Ten and nine."""
15.Purple.160,12:01.9,12:02.8,00:00.9,,,,,"""To be honest."""
15.Purple.161,12:02.8,12:04.1,00:01.4,,,,Chocolate Bar,"""Like what are you going to do with chocolate?"""
15.Purple.162,12:04.1,12:05.1,00:01.0,,,,Chocolate Bar,"""Like it doesn't fill you up."""
15.Purple.163,12:05.1,12:07.2,00:02.0,Negative,,,Chocolate Bar,"""Like I hate chewing chocolate bars."""
15.Blue.122,12:05.2,12:08.0,00:02.9,,,,Chocolate Bar,"""Well [unclear] you could ration it."""
15.Orange.93,12:06.9,12:07.4,00:00.5,,,,,"""Yeah."""
15.Purple.164,12:07.8,12:08.6,00:00.8,,,,,"""That's true."""
15.Orange.94,12:08.1,12:08.7,00:00.6,,,,,"""Mhm."""
15.Blue.123,12:08.5,12:10.1,00:01.5,Negative,,,,"""Cause you're going to get hungry at some point."""
15.Blue.124,12:10.1,12:11.6,00:01.5,,,,,"""Like cause you are not going to get there in one day."""
15.Blue.125,12:11.6,12:12.8,00:01.2,,,,,"""But, yeah so."""
15.Purple.165,12:11.6,12:13.6,00:02.0,Negative,,,Chocolate Bar,"""Yeah, but all it is is sugar."""
15.Yellow.96,12:12.9,12:13.4,00:00.6,,,,,"""Yeah."""
15.Purple.166,12:13.6,12:17.3,00:03.7,Negative,,,Chocolate Bar,"""Like what is s-sugar's just gonna -- sugar makes you hyper and it crashes you."""
15.Orange.95,12:14.0,12:16.6,00:02.6,Negative,,,Chocolate Bar,"""Personally I think sugar would make you tired."""
15.Orange.96,12:17.0,12:17.4,00:00.4,,,,,"""Yeah."""
15.Purple.167,12:17.3,12:19.1,00:01.8,Negative,,,Chocolate Bar,"""So you're gonna be more tired after it."""
15.Purple.168,12:19.2,12:20.1,00:00.9,,,,,"""You know what I mean?"""
15.Blue.126,12:19.6,12:20.5,00:00.9,,,,,"""Mhm."""
15.Yellow.97,12:20.0,12:21.9,00:01.8,,,,Chocolate Bar,"""I don't think really I had used it too much."""
15.Purple.169,12:20.5,12:21.5,00:00.9,,,,,"""I don't know."""
15.Orange.97,12:21.7,12:23.0,00:01.3,Positive,,,,"""$"""
15.Yellow.98,12:22.4,12:24.1,00:01.7,,,,Chocolate Bar,"""I mean if you were to carry it."""
15.Blue.127,12:23.3,12:27.8,00:04.5,Positive,,,,"""We only have five minutes so [unclear] $."""
15.Orange.98,12:24.1,12:25.2,00:01.1,Positive,,,,"""$"""
15.Purple.170,12:25.4,12:26.8,00:01.4,Positive,,,,"""$"""
15.Yellow.99,12:26.3,12:28.5,00:02.2,,Proposal,,Chocolate Bar,"""Chocolate, you're going low on the list, okay."""
15.Orange.99,12:27.9,12:30.0,00:02.1,,Confirmation,,Chocolate Bar,"""Okay, I write that as number eight."""
15.Blue.128,12:28.6,12:29.4,00:00.8,,Agreement,,,"""Yeah, that is fine."""
15.Purple.171,12:29.6,12:30.3,00:00.7,Positive,,,,"""$"""
15.Yellow.100,12:30.0,12:32.0,00:02.0,,,,,"""Okay, so we are at number eight."""
15.Purple.172,12:32.0,12:32.3,00:00.3,,,,,"""Yeah."""
15.Yellow.101,12:32.1,12:34.9,00:02.8,,,Private,Rope,"""Uh, I did thirty feet of rope as numb-my number eight."""
15.Blue.129,12:35.8,12:36.4,00:00.6,,,,,"""Uh."""
15.Orange.100,12:36.4,12:37.9,00:01.5,,,Private,Compress Kit,"""Um I did my compress kit."""
15.Orange.101,12:37.9,12:39.8,00:01.9,,,Private,Rope,"""But my number nine was the thirty feet of rope."""
15.Blue.130,12:39.8,12:43.1,00:03.3,,,,,"""Can you just actually read out what we have left that's open [unclear]?"""
15.Purple.173,12:41.3,12:41.9,00:00.6,,,,,"""Yeah."""
15.Orange.102,12:42.2,12:52.0,00:09.7,,,,"Cigarette Lighter, Newspaper, Pistol, Rope, Shirt/Pants, Whiskey","""Yeah, we have the cigarette lighter without fluid, newspaper, uh, whiskey, uh, loaded caliber gun, thirty feet of rope, and the extra shirt and pants."""
15.Purple.174,12:42.7,12:43.2,00:00.5,,,,,"""Yeah."""
15.Blue.131,12:43.1,12:43.1,00:00.0,,,,,"""Mhm."""
15.Blue.132,12:44.3,12:44.8,00:00.5,,,,,"""Mhm."""
15.Blue.133,12:47.3,12:47.8,00:00.5,,,,,"""Yeah."""
15.Blue.134,12:52.6,12:58.7,00:06.1,,,,,"""Okay, so why don't we like rank for kind of maybe instead of what we have just off of like what we have left?"""
15.Purple.175,12:52.6,12:53.0,00:00.4,,,,,"""Mhm."""
15.Purple.176,13:00.2,13:00.7,00:00.5,,,,,"""Um."""
15.Blue.135,13:00.7,13:01.9,00:01.2,,,,Pistol,"""What do we think about the gun?"""
15.Blue.136,13:02.1,13:03.8,00:01.7,,,,,"""Like lower or higher?"""
15.Yellow.102,13:02.1,13:05.4,00:03.3,,,,Pistol,"""Uh, the gun could come in handy if you come across an animal."""
15.Purple.177,13:03.5,13:10.3,00:06.8,,,,Pistol,"""I think yo-I also think it could come in handy if you get close enough to town and we shoot it. """
15.Purple.178,13:10.3,13:11.5,00:01.1,,,,,"""Then people might hear."""
15.Blue.137,13:11.7,13:13.3,00:01.6,Positive,,,,"""Okay, very good point, yeah."""
15.Purple.179,13:12.1,13:13.2,00:01.1,,,,,"""Do you know what I mean?"""
15.Blue.138,13:13.3,13:14.6,00:01.3,,Proposal,,Pistol,"""Maybe rank that higher."""
15.Purple.180,13:13.6,13:18.5,00:05.0,,,,Pistol,"""Like he asked for protection as well but also just for the sound of it like it is kind of like flare right."""
15.Blue.139,13:15.3,13:15.7,00:00.4,,,,,"""Mhm."""
15.Yellow.103,13:15.3,13:15.8,00:00.5,,Agreement,,,"""Yeah."""
15.Blue.140,13:17.4,13:17.9,00:00.5,,,,,"""Mhm."""
15.Purple.181,13:18.5,13:20.4,00:01.8,,,,Pistol,"""When you hear a gun shot, you don't ignore it."""
15.Blue.141,13:20.2,13:20.7,00:00.6,,,,,"""Very true."""
15.Purple.182,13:20.5,13:23.5,00:02.9,,,,,"""Right like someone goes and investigate to see what is going on, so."""
15.Blue.142,13:22.6,13:23.3,00:00.7,,,,,"""Mhm."""
15.Orange.103,13:23.7,13:25.7,00:02.0,,Agreement,,Pistol,"""So, that one would be like more important."""
15.Purple.183,13:24.3,13:27.4,00:03.1,,Proposal,,Pistol,"""I feel it would be like probably our next one."""
15.Blue.143,13:25.7,13:26.1,00:00.4,,Agreement,,,"""Yeah."""
15.Blue.144,13:27.4,13:27.8,00:00.4,,Agreement,,,"""Yeah."""
15.Purple.184,13:27.8,13:28.6,00:00.9,,,,,"""I would say."""
15.Blue.145,13:29.7,13:31.7,00:02.0,,,,Shirt/Pants,"""And then we have pants and clothes."""
15.Blue.146,13:31.7,13:33.4,00:01.6,,,,Shirt/Pants,"""Do we want to rank that lower or higher?"""
15.Yellow.104,13:33.1,13:33.5,00:00.4,,,,,"""Higher."""
15.Purple.185,13:33.3,13:35.3,00:02.0,,Proposal,,Shirt/Pants,"""Higher, I think it should be our next one."""
15.Blue.147,13:34.6,13:35.0,00:00.4,,Agreement,,,"""Okay. """
15.Blue.148,13:35.3,13:35.8,00:00.5,,Agreement,,,"""Okay."""
15.Orange.104,13:36.1,13:37.1,00:01.0,,Confirmation,,,"""Number seven."""
15.Purple.186,13:37.1,13:37.4,00:00.4,,,,,"""Yeah."""
15.Orange.105,13:37.4,13:37.8,00:00.4,,Agreement,,,"""Yeah."""
15.Blue.149,13:37.5,13:38.0,00:00.4,,Agreement,,,"""Sure."""
15.Blue.150,13:38.6,13:40.6,00:02.0,,,,,"""Um, uh uh uh."""
15.Orange.106,13:40.0,13:45.0,00:05.0,,,,Whiskey,"""I don't really think the eighty-five proof whiskey is all that -- """
15.Purple.187,13:43.5,13:45.1,00:01.7,,,,Whiskey,"""Is whiskey flammable?"""
15.Yellow.105,13:45.2,13:45.6,00:00.5,,,,,"""Yeah."""
15.Blue.151,13:45.6,13:46.1,00:00.4,,,,,"""Yeah."""
15.Purple.188,13:46.1,13:49.3,00:03.2,,,,"Cigarette Lighter, Whiskey","""Okay, so then that would be good with the cigarette lighter."""
15.Yellow.106,13:47.9,13:50.2,00:02.3,,,,Whiskey,"""Also, it is disinfectant too."""
15.Blue.152,13:49.1,13:52.6,00:03.5,,Proposal,,Rope,"""So, put the rope at the most bottom."""
15.Purple.189,13:52.1,13:57.6,00:05.5,,Agreement,,Rope,"""Yeah, put the rope th-the least number we have left, so... ch-ch-ch-ch-ch."""
15.Blue.153,13:54.3,13:58.9,00:04.7,,,,"Cigarette Lighter, Newspaper","""Yeah, and then keep the lighter and newspaper at [unclear] clumped together."""
15.Purple.190,13:57.6,13:58.0,00:00.4,,,,,"""Ten?"""
15.Purple.191,13:58.5,14:00.8,00:02.3,,,,,"""No, we have ten, nine, what?"""
15.Blue.154,14:01.4,14:04.1,00:02.6,,,,,"""Uh, eight, oh, so."""
15.Orange.107,14:03.3,14:05.7,00:02.4,,,,,"""I have been ranking backwards."""
15.Blue.155,14:04.5,14:06.7,00:02.2,,,,,"""Do we have fourteen, thirteen?"""
15.Purple.192,14:06.3,14:07.7,00:01.5,,,,,"""Yeah, we have fourteen."""
15.Blue.156,14:06.7,14:07.9,00:01.3,,,,,"""Yeah, we have twelve."""
15.Orange.108,14:08.2,14:11.5,00:03.3,,,,,"""Yeah cause one is ranked most important, fifteenth's ranked the least important."""
15.Blue.157,14:08.3,14:10.0,00:01.7,,,,,"""Okay [unclear]."""
15.Blue.158,14:11.4,14:12.3,00:00.9,,,,,"""Yeah, that's fine."""
15.Blue.159,14:12.9,14:16.0,00:03.1,,,,,"""Fifteen, fourteen, thirteen, twelve, uh."""
15.Purple.193,14:15.4,14:17.4,00:02.0,,,,,"""Oh okay, so make that eight then."""
15.Blue.160,14:17.4,14:18.1,00:00.7,,,,,"""Seven."""
15.Orange.109,14:17.8,14:18.3,00:00.5,,,,,"""Okay."""
15.Purple.194,14:18.3,14:19.5,00:01.2,,,,,"""And then that."""
15.Purple.195,14:20.1,14:20.7,00:00.6,,,,,"""Six."""
15.Blue.161,14:21.0,14:21.5,00:00.6,,,,,"""Yeah."""
15.Purple.196,14:21.6,14:22.1,00:00.5,,,,,"""Yeah."""
15.Blue.162,14:21.7,14:22.7,00:01.0,,,,UNK/NA,"""Do you think we can swap them $."""
15.Purple.197,14:22.8,14:23.1,00:00.4,,,,,"""Right."""
15.Orange.110,14:23.0,14:23.4,00:00.4,,,,,"""Okay."""
15.Purple.198,14:23.1,14:24.5,00:01.4,,,,,"""Okay cause that's the least."""
15.Orange.111,14:23.4,14:25.8,00:02.4,,,,UNK/NA,"""So you're saying that this one is six and that one is --"""
15.Purple.199,14:24.9,14:26.1,00:01.2,,,,,"""Yeah, yeah, yeah, yeah."""
